Time,Close,,,,,
Jun 07,12.353,13.765,13.765,12.265,19.50K,-7.88%
May 07,13.409,13.42,13.585,12.785,2.39K,-0.27%
Apr 07,13.445,13.1,14.1,13.02,18.83K,0.41%
Mar 07,13.39,14.23,14.305,12.47,3.61K,-5.04%
Feb 07,14.1,13.62,14.72,13.3,23.99K,4.34%
Jan 07,13.514,12.72,13.55,12.2,0.99K,5.43%
Dec 06,12.818,13.9,14.185,12.23,2.80K,-7.95%
Nov 06,13.925,13.62,14,13.54,18.47K,14.03%
Oct 06,12.212,11.03,11.28,11.03,0.19K,6.66%
Sep 06,11.45,12.87,13.26,10.45,3.06K,-11.24%
Aug 06,12.9,12.2,12.93,12.15,15.09K,13.91%
Jul 06,11.325,10.86,11.78,10.65,3.30K,4.54%
Jun 06,10.833,12.1,12.14,9.75,14.63K,-12.62%
May 06,12.398,13.58,14.97,12,6.72K,-8.23%
Apr 06,13.51,11.63,13.76,11.63,24.08K,17.68%
Mar 06,11.48,9.735,11.62,9.64,6.02K,18.11%
Feb 06,9.72,9.82,9.82,9.25,20.29K,-1.32%
Jan 06,9.85,9.03,9.87,8.805,0.98K,11.68%
Dec 05,8.82,8.275,9.17,8.19,4.81K,6.52%
Nov 05,8.28,7.4,8.365,7.4,36.98K,9.67%
Oct 05,7.55,7.67,7.74,7.62,0.59K,1.23%
Sep 05,7.458,6.825,7.39,6.81,2.47K,9.98%
Aug 05,6.781,6.92,6.95,6.63,19.52K,-6.31%
Jul 05,7.238,6.87,7.15,6.81,2.08K,2.99%
Jun 05,7.028,7.58,7.58,6.99,15.21K,-5.59%
May 05,7.444,6.925,7.18,6.77,4.56K,7.84%
Apr 05,6.903,7.1,7.15,6.85,18.59K,-3.72%
Mar 05,7.17,7.345,7.64,6.86,4.37K,-2.57%
Feb 05,7.359,6.52,7.42,6.52,24.04K,9.23%
Jan 05,6.737,6.74,6.89,6.415,0.39K,-1.03%
Dec 04,6.807,7.715,8.19,6.6,3.98K,-11.86%
Nov 04,7.723,7.47,7.82,7.47,28.35K,5.91%
Oct 04,7.292,7.26,7.34,7.26,0.35K,5.44%
Sep 04,6.916,6.735,6.82,6.065,2.80K,2.14%
Aug 04,6.771,6.9,6.9,6.59,14.64K,3.37%
Jul 04,6.55,5.835,6.75,5.83,2.28K,13.40%
Jun 04,5.776,5.908,5.99,5.73,18.58K,-5.39%
May 04,6.105,6.07,6.16,5.495,2.00K,4.06%
Apr 04,5.867,8.075,8.105,5.9,0.34K,-26.07%
Mar 04,7.936,6.7,7.75,6.57,4.95K,18.52%
Feb 04,6.696,6.115,6.78,6.115,19.23K,7.20%
Jan 04,6.246,6.2,6.67,6.15,0.43K,4.92%
Dec 03,5.953,5.36,5.96,5.355,3.58K,11.17%
Nov 03,5.355,5.055,5.39,5.055,3.93K,5.85%
Oct 03,5.059,4.87,5.17,4.805,0.14K,-1.52%
Sep 03,5.137,5.135,5.365,4.97,3.45K,0.55%
Aug 03,5.109,4.82,5.18,4.82,9.10K,-0.14%
Jul 03,5.116,4.68,5.175,4.64,1.96K,13.19%
Jun 03,4.52,4.5,4.65,4.49,9.79K,-0.13%
May 03,4.526,4.655,4.88,4.58,1.82K,-2.41%
Apr 03,4.638,4.45,4.66,4.45,11.86K,3.97%
Mar 03,4.461,4.58,4.69,4.35,1.42K,-4.17%
Feb 03,4.655,4.55,4.55,4.54,0.04K,-4.08%
Jan 03,4.853,4.88,4.885,4.76,0.67K,1.08%
Dec 02,4.801,4.425,4.78,4.4,3.17K,8.77%
Nov 02,4.414,4.56,4.56,4.405,3.51K,-1.89%
Oct 02,4.499,4.315,4.35,4.3,0.42K,-0.68%
Sep 02,4.53,4.461,4.67,4.43,1.64K,2.10%
Aug 02,4.437,4.5,4.56,4.42,5.99K,-3.44%
Jul 02,4.595,4.845,5.14,4.61,3.22K,-4.92%
Jun 02,4.833,5.15,5.15,4.8,14.47K,-3.84%
